,enhanced_weekday_quantized,hour,enhanced_weekday,outage_total_modified_sma,previous_day,outage_Hydro_sma,previous_hour,previous_week,Outage_SP15_Thermal,CAISO_Load_2DA,Wind_Solar_Total_diff,Weather_SP15_feels_like,Weather_SP15_humidity,FRSCE1_fuel_price,Solar_7DA,load_gen_diff,target0
2022-05-17 16:00:00,1.0,17.0,2.0,8232.131666666666,46.70037,3761.8320833333332,43.02754,23.00172,3768.01,25501.93,-629.4699999999993,71.11,61.0,10.8,8385.03,10913.09,44.92984
2022-05-17 17:00:00,1.0,18.0,2.0,8229.7625,61.70794,3745.27,44.92984,39.88316,3760.76,27050.12,-1368.0499999999993,69.8,66.0,10.8,7073.54,13829.329999999998,61.71
2022-05-17 18:00:00,1.0,19.0,2.0,8227.679583333333,89.98955,3727.2616666666668,61.71,77.76989,3747.66,28093.82,-4292.300000000001,67.44,68.0,10.8,3552.3,19165.33,88.33517
2022-05-17 19:00:00,1.0,20.0,2.0,8220.893750000001,113.38302,3709.275,88.33517,98.58,3734.26,28377.52,-4624.75,65.05,71.0,10.8,421.82,24073.78,122.93569
2022-05-17 20:00:00,1.0,21.0,2.0,8211.815833333334,113.78269,3691.3125,122.93569,110.93799,3702.24,28549.08,-740.9299999999998,62.24,75.0,10.8,4.48,24986.27,120.34469
2022-05-17 21:00:00,1.0,22.0,2.0,8201.897083333333,94.61247,3673.345,120.34469,95.36629,3689.04,27680.92,18.840000000000146,60.64,80.0,10.8,0.0,24099.269999999997,99.33207
2022-05-17 22:00:00,1.0,23.0,2.0,8191.396666666667,78.10204,3657.93375,99.33207,84.15513,3681.41,25744.23,-122.48000000000002,58.87,79.0,10.8,0.0,22285.059999999998,79.79167
2022-05-17 23:00:00,1.0,24.0,2.0,8180.200416666667,70.26858,3640.0883333333336,79.79167,78.26487,3672.76,23830.34,-70.21000000000004,58.15,84.0,10.8,0.0,20441.38,70.27
2022-05-18 00:00:00,1.0,1.0,3.0,8235.29875,63.26572,3643.565416666667,70.27,65.73629,5609.51,22659.49,-188.7800000000002,57.52,85.0,11.32,0.0,19459.31,62.82842
2022-05-18 01:00:00,1.0,2.0,3.0,8289.960416666667,66.12131,3646.960416666667,62.82842,61.87283,5991.41,21756.03,-182.23999999999978,57.34,86.0,11.32,0.0,18738.09,62.07659
2022-05-18 02:00:00,1.0,3.0,3.0,8347.484583333333,64.98925,3655.8716666666664,62.07659,60.40321,5989.36,21130.06,-146.1199999999999,57.61,85.0,11.32,0.0,18258.24,63.0106
2022-05-18 03:00:00,1.0,4.0,3.0,8405.787083333335,65.31062,3664.7645833333336,63.0106,60.27163,5984.9,20791.33,-143.1300000000001,58.21,83.0,11.32,0.0,18062.640000000003,62.27306
2022-05-18 04:00:00,1.0,5.0,3.0,8466.228333333334,70.18876,3667.44,62.27306,61.61572,6020.58,20974.65,-152.19000000000005,58.77,85.0,11.32,0.0,18398.15,65.24171
2022-05-18 05:00:00,1.0,6.0,3.0,8524.330416666666,74.97636,3670.705416666666,65.24171,70.46,5631.22,21908.12,-208.57000000000016,58.66,86.0,11.32,28.97,19540.19,73.27594
2022-05-18 06:00:00,1.0,7.0,3.0,8588.9025,76.5377,3673.9641666666666,73.27594,76.84418,5209.18,22906.14,1721.5700000000002,58.69,79.0,11.32,1730.36,18816.64,77.92146
2022-05-18 07:00:00,1.0,8.0,3.0,8651.030833333332,50.97209,3675.7262499999997,77.92146,47.62808,5266.56,23489.62,4876.0599999999995,58.95,82.0,11.32,5823.37,14524.06,50.0
2022-05-18 08:00:00,1.0,9.0,3.0,8719.884166666669,34.29261,3681.99375,50.0,20.48356,5403.42,23184.6,2415.7000000000007,59.68,82.0,11.32,8101.23,11803.339999999998,29.27724
2022-05-18 09:00:00,1.0,10.0,3.0,8797.659583333334,28.56651,3684.8050000000003,29.27724,9.06,5419.65,22201.74,707.0799999999999,60.75,81.0,11.32,8880.27,10113.400000000001,28.67037
2022-05-18 10:00:00,1.0,11.0,3.0,8865.155,25.65217,3687.6120833333334,28.67037,3.17371,5310.53,21630.37,385.53999999999905,61.86,82.0,11.32,9349.65,9156.49,30.61286
2022-05-18 11:00:00,1.0,12.0,3.0,8938.87,26.64141,3690.4166666666665,30.61286,3.37095,5322.37,21667.6,76.13000000000102,64.08,76.0,11.32,9516.75,9117.589999999998,32.14864
2022-05-18 12:00:00,1.0,13.0,3.0,9003.0925,28.62547,3693.027083333334,32.14864,5.15005,5324.77,22236.07,150.60000000000036,67.77,69.0,11.32,9547.88,9535.46,32.5871
2022-05-18 13:00:00,1.0,14.0,3.0,9067.302083333334,33.53539,3695.6108333333336,32.5871,2.21194,5331.24,23352.65,108.6299999999992,70.05,60.0,11.32,9521.74,10543.410000000002,37.83348
2022-05-18 14:00:00,1.0,15.0,3.0,9131.252083333333,34.90031,3697.329166666667,37.83348,3.28,5345.76,24787.33,371.4200000000001,72.05,57.0,11.32,9420.71,11606.670000000002,44.76855
2022-05-18 15:00:00,1.0,16.0,3.0,9193.702083333334,43.02754,3697.31625,44.76855,6.86236,5303.88,26329.07,431.880000000001,73.09,60.0,11.32,9072.49,12716.529999999999,46.78601
2022-05-18 16:00:00,1.0,17.0,3.0,9259.867083333333,44.92984,3700.0795833333336,46.78601,9.32319,5312.4,28039.8,-275.33000000000175,73.99,61.0,11.32,8418.84,14702.59,48.78
2022-05-18 17:00:00,1.0,18.0,3.0,9321.91375,61.71,3701.5175,48.78,22.24883,5307.72,29635.21,-1209.58,72.28,62.0,11.32,6989.63,17507.58,71.85571
2022-05-18 18:00:00,1.0,19.0,3.0,9379.389166666666,88.33517,3703.464583333333,71.85571,68.84783,5192.17,30526.11,-4122.279999999999,69.87,68.0,11.32,3501.31,22520.760000000002,101.51339
2022-05-18 19:00:00,1.0,20.0,3.0,9437.238333333333,122.93569,3705.4233333333336,101.51339,92.92425,5179.13,30548.67,-4559.06,66.87,70.0,11.32,417.56,27102.379999999997,136.08313
2022-05-18 20:00:00,1.0,21.0,3.0,9496.99125,120.34469,3707.3770833333333,136.08313,104.75639,5151.27,30410.71,-742.1799999999998,64.02,74.0,11.32,4.42,27706.6,126.87602
2022-05-18 21:00:00,1.0,22.0,3.0,9581.848333333333,99.33207,3711.570416666667,126.87602,88.59157,5140.71,29227.11,11.75,60.66,77.0,11.32,0.0,26511.25,102.49
2022-05-18 22:00:00,1.0,23.0,3.0,9670.075416666667,79.79167,3713.2504166666663,102.49,79.54895,5132.72,27131.25,-58.51000000000022,60.04,83.0,11.32,0.0,24473.9,83.13769
2022-05-18 23:00:00,1.0,24.0,3.0,9756.78875,70.27,3714.945416666667,83.13769,73.27522,5079.72,25102.74,-6.239999999999782,59.4,85.0,11.32,0.0,22451.63,76.90624
2022-05-19 00:00:00,1.0,1.0,4.0,9732.614583333332,62.82842,3714.6458333333335,76.90624,71.06552,4172.88,23320.62,-67.55000000000018,58.93,85.0,11.54,0.0,20737.059999999998,76.51591
2022-05-19 01:00:00,1.0,2.0,4.0,9709.13625,62.07659,3715.148333333333,76.51591,68.85263,4598.47,22202.73,-31.75,59.16,84.0,11.54,0.0,19650.92,75.78
2022-05-19 02:00:00,1.0,3.0,4.0,9684.473333333333,63.0106,3710.0291666666667,75.78,66.12581,4596.94,21469.57,-9.210000000000036,59.07,85.0,11.54,0.0,18926.97,73.70112
2022-05-19 03:00:00,1.0,4.0,4.0,9658.76375,62.27306,3704.9225,73.70112,67.01,4589.34,21138.1,-27.23999999999978,59.14,84.0,11.54,0.0,18622.739999999998,71.13337
2022-05-19 04:00:00,1.0,5.0,4.0,9633.704166666666,65.24171,3705.0687500000004,71.13337,71.18674,4669.5,21335.26,-1.2600000000002183,58.95,86.0,11.54,0.0,18821.16,74.62
2022-05-19 05:00:00,1.0,6.0,4.0,9597.358333333334,73.27594,3705.1895833333333,74.62,84.72366,4283.34,22056.83,-11.779999999999745,58.95,87.0,11.54,29.79,19554.510000000002,82.89686
2022-05-19 06:00:00,1.0,7.0,4.0,9545.635416666666,77.92146,3705.9225,82.89686,83.9072,3753.53,23061.12,1989.5499999999997,58.86,86.0,11.54,1724.26,18569.25,77.77
2022-05-19 07:00:00,1.0,8.0,4.0,9482.152916666668,50.0,3705.430833333334,77.77,57.38937,3788.15,23835.15,5476.46,58.71,83.0,11.54,5715.62,13866.820000000002,53.72
2022-05-19 08:00:00,1.0,9.0,4.0,9418.012499999999,29.27724,3703.099583333333,53.72,29.58204,3858.46,23543.08,2674.0200000000004,59.29,85.0,11.54,7958.13,10900.730000000001,26.07775
2022-05-19 09:00:00,1.0,10.0,4.0,9344.15625,28.67037,3704.271666666667,26.07775,21.89021,3914.11,23013.94,792.5200000000004,59.77,88.0,11.54,8782.0,9579.069999999998,18.47951
2022-05-19 10:00:00,1.0,11.0,4.0,9273.93,30.61286,3705.169583333334,18.47951,18.72224,3891.87,22884.8,467.1999999999989,60.28,85.0,11.54,9246.49,8982.73,21.04176
2022-05-19 11:00:00,1.0,12.0,4.0,9203.37625,32.14864,3706.3758333333335,21.04176,18.80705,3906.7,23119.47,-158.71999999999935,61.36,82.0,11.54,9412.78,9376.12,19.79842
2022-05-19 12:00:00,1.0,13.0,4.0,9143.184583333334,32.5871,3708.664583333333,19.79842,19.96626,3916.42,23463.24,298.9499999999989,65.41,75.0,11.54,9433.75,9420.940000000002,22.25326
2022-05-19 13:00:00,1.0,14.0,4.0,9080.950416666667,37.83348,3710.9941666666673,22.25326,19.97271,3881.39,24439.08,497.9900000000016,66.74,70.0,11.54,9413.84,9898.79,25.10951
2022-05-19 14:00:00,1.0,15.0,4.0,9018.4475,44.76855,3714.2025,25.10951,24.05139,3892.11,25445.02,437.0599999999995,67.73,69.0,11.54,9313.76,10467.67,27.56992
2022-05-19 15:00:00,1.0,16.0,4.0,8953.6275,46.78601,3718.5075,27.56992,27.13271,3817.76,26675.21,-89.97999999999956,68.09,68.0,11.54,8968.69,11787.839999999998,30.64055
2022-05-19 16:00:00,1.0,17.0,4.0,8888.032083333334,48.78,3722.1225,30.64055,30.35251,3814.53,27891.09,-370.5700000000015,68.47,68.0,11.54,8312.45,13374.29,33.21775
2022-05-19 17:00:00,1.0,18.0,4.0,8828.145416666666,71.85571,3724.3362500000003,33.21775,39.81311,3816.41,29139.04,-1301.1599999999999,67.75,69.0,11.54,6996.47,15923.400000000001,50.01005
2022-05-19 18:00:00,1.0,19.0,4.0,8772.207916666666,101.51339,3725.534166666667,50.01005,76.60361,3795.02,29954.88,-4560.07,65.5,74.0,11.54,3527.44,21299.31,89.0
2022-05-19 19:00:00,1.0,20.0,4.0,8716.078333333333,136.08313,3726.6720833333334,89.0,99.35,3784.4,29709.12,-4759.8099999999995,62.89,77.0,11.54,423.38,25813.36,128.3796
2022-05-19 20:00:00,1.0,21.0,4.0,8667.808749999998,126.87602,3727.7683333333334,128.3796,112.12,3756.33,29576.27,-791.3500000000004,61.32,81.0,11.54,4.29,26471.86,121.26837
2022-05-19 21:00:00,1.0,22.0,4.0,8610.42,102.49,3727.5762500000005,121.26837,95.65775,3740.39,28454.71,49.98000000000002,60.42,81.0,11.54,0.0,25300.32,103.15929
2022-05-19 22:00:00,1.0,23.0,4.0,8550.45125,83.13769,3730.1512500000003,103.15929,86.65831,3733.98,26498.91,-58.79999999999973,59.76,81.0,11.54,0.0,23403.32,85.9007
2022-05-19 23:00:00,1.0,24.0,4.0,8489.005,76.90624,3732.7000000000003,85.9007,80.01999,3656.88,24517.7,-61.36000000000013,59.65,85.0,11.54,0.0,21483.47,77.1136
2022-05-20 00:00:00,1.0,1.0,5.0,8496.492916666666,74.50975,3734.6437500000006,77.1136,74.50975,4418.69,22908.42,-303.53999999999996,59.32,86.0,11.02,0.0,20177.73,66.7931
2022-05-20 01:00:00,1.0,2.0,5.0,8507.069583333332,72.84412,3738.6966666666667,66.7931,72.84412,4899.47,21874.54,61.04999999999973,59.0,86.0,11.02,0.0,19082.800000000003,66.84195
2022-05-20 02:00:00,1.0,3.0,5.0,8516.072916666666,67.89,3741.425833333334,66.84195,67.89,4894.36,21166.75,122.19000000000005,58.6,86.0,11.02,0.0,18252.82,68.985
2022-05-20 03:00:00,1.0,4.0,5.0,8527.462083333334,66.07514,3744.200833333334,68.985,66.07514,4907.63,20740.3,85.25,58.41,88.0,11.02,0.0,17741.12,65.97499
2022-05-20 04:00:00,1.0,5.0,5.0,8538.217916666666,70.48896,3746.3025000000002,65.97499,70.48896,4949.4,20937.91,23.980000000000018,57.96,89.0,11.02,0.0,17914.75,70.00888
2022-05-20 05:00:00,1.0,6.0,5.0,8539.187499999998,79.22004,3740.105416666667,70.00888,79.22004,4460.13,21777.21,35.789999999999964,57.78,90.0,11.02,32.33,18718.26,73.77
2022-05-20 06:00:00,1.0,7.0,5.0,8531.27875,77.35883,3734.115416666667,73.77,77.35883,3764.92,22732.55,2219.0700000000006,57.76,88.0,11.02,1730.64,17454.53,74.34081
2022-05-20 07:00:00,1.0,8.0,5.0,8531.391249999999,51.27379,3727.2370833333334,74.34081,51.27379,3772.37,23270.3,5379.879999999999,58.05,85.0,11.02,5705.52,12612.4,46.71612
2022-05-20 08:00:00,1.0,9.0,5.0,8547.064166666665,29.4023,3720.7641666666673,46.71612,29.4023,3794.46,22892.93,2380.540000000001,59.04,84.0,11.02,7914.4,9854.49,28.03251
2022-05-20 09:00:00,1.0,10.0,5.0,8566.286666666665,23.73287,3713.369166666667,28.03251,23.73287,3788.1,21945.78,536.4899999999998,60.46,81.0,11.02,8733.12,8370.849999999999,20.92135
2022-05-20 10:00:00,1.0,11.0,5.0,8586.526666666667,22.0,3706.3349999999996,20.92135,22.0,3808.93,21044.04,334.3199999999997,61.84,78.0,11.02,9227.93,7134.790000000001,28.25765
2022-05-20 11:00:00,1.0,12.0,5.0,8610.737083333332,23.30359,3698.9950000000003,28.25765,23.30359,3815.26,20506.02,-249.76000000000022,63.34,76.0,11.02,9416.29,6846.530000000001,26.96582
2022-05-20 12:00:00,1.0,13.0,5.0,8623.381666666666,24.21391,3691.0158333333334,26.96582,24.21391,3822.89,20202.99,600.7199999999993,64.49,71.0,11.02,9445.02,5942.7800000000025,22.25
2022-05-20 13:00:00,1.0,14.0,5.0,8635.739583333332,28.64,3683.0241666666666,22.25,28.64,3826.65,20576.64,-63.19999999999891,66.16,70.0,11.02,9434.75,6379.629999999999,24.51244
2022-05-20 14:00:00,1.0,15.0,5.0,8648.252083333333,33.98938,3673.0375000000004,24.51244,33.98938,3833.08,21174.92,194.70999999999913,66.25,73.0,11.02,9310.63,6783.199999999999,25.17134
2022-05-20 15:00:00,1.0,16.0,5.0,8658.974583333333,41.42114,3668.179166666667,25.17134,41.42114,3749.29,22214.07,-157.35999999999876,65.35,76.0,11.02,8930.16,7979.709999999999,27.81377
2022-05-20 16:00:00,1.0,17.0,5.0,8670.90875,52.92896,3666.068333333334,27.81377,52.92896,3751.21,23531.64,-458.630000000001,64.35,78.0,11.02,8231.17,9755.91,30.0
2022-05-20 17:00:00,1.0,18.0,5.0,8681.88625,63.67197,3662.56,30.0,63.67197,3749.41,24743.78,-1126.3400000000001,63.43,79.0,11.02,6916.04,12094.39,51.50565
2022-05-20 18:00:00,1.0,19.0,5.0,8693.990833333333,82.66133,3662.007083333334,51.50565,82.66133,3737.66,25791.22,-4591.179999999999,62.56,83.0,11.02,3521.87,17733.010000000002,74.42079
2022-05-20 19:00:00,1.0,20.0,5.0,8708.467916666666,107.6546,3661.4737500000006,74.42079,107.6546,3729.45,26219.4,-4922.43,62.04,83.0,11.02,428.62,23083.620000000003,117.4529
2022-05-20 20:00:00,1.0,21.0,5.0,8708.602083333331,112.86311,3660.9791666666665,117.4529,112.86311,3656.22,26591.11,-555.4500000000003,61.41,84.0,11.02,4.18,24010.78,118.84894
2022-05-20 21:00:00,1.0,22.0,5.0,8690.71875,96.46676,3659.531666666667,118.84894,96.46676,3638.93,25971.06,163.6300000000001,61.09,84.0,11.02,0.0,23227.100000000002,103.26717
2022-05-20 22:00:00,1.0,23.0,5.0,8686.620833333332,78.02452,3651.84125,103.26717,78.02452,3646.91,24675.1,-180.25,61.3,85.0,11.02,0.0,22111.39,84.71671
2022-05-20 23:00:00,1.0,24.0,5.0,8684.856249999999,71.70923,3646.9087500000005,84.71671,71.70923,3590.22,23227.76,-262.69000000000005,61.02,85.0,11.02,0.0,20926.739999999998,79.5364
2022-05-21 00:00:00,2.0,1.0,6.0,8685.164166666667,65.91779,3631.998333333333,79.5364,65.91779,4243.92,22340.38,-209.84000000000015,60.53,85.0,10.68,0.0,20249.2,68.46406
2022-05-21 01:00:00,2.0,2.0,6.0,8698.828333333333,65.56007,3615.1062500000003,68.46406,65.56007,5061.03,21262.24,-119.32999999999993,60.35,84.0,10.68,0.0,19290.390000000003,63.49
2022-05-21 02:00:00,2.0,3.0,6.0,8712.894999999999,66.49462,3603.847916666667,63.49,66.49462,5057.51,20605.02,-124.07999999999993,59.79,84.0,10.68,0.0,18757.25,65.87206
2022-05-21 03:00:00,2.0,4.0,6.0,8726.4275,64.79333,3592.95125,65.87206,64.79333,5050.92,20166.61,-211.68000000000006,59.68,88.0,10.68,0.0,18530.52,64.39566
2022-05-21 04:00:00,2.0,5.0,6.0,8737.804166666667,67.01114,3580.0958333333333,64.39566,67.01114,5044.8,20085.13,-192.06999999999994,59.52,90.0,10.68,0.0,18641.11,68.66562
2022-05-21 05:00:00,2.0,6.0,6.0,8790.34875,70.0,3573.782916666667,68.66562,70.0,5147.06,20142.19,-193.45000000000005,59.38,88.0,10.68,33.78,18891.62,71.15962
2022-05-21 06:00:00,2.0,7.0,6.0,8881.908333333333,68.19867,3568.3833333333337,71.15962,68.19867,5084.94,19944.94,1860.3999999999999,59.18,88.0,10.68,1707.8,16833.969999999998,69.86186
2022-05-21 07:00:00,2.0,8.0,6.0,8973.994999999999,37.5844,3562.4483333333337,69.86186,37.5844,5093.12,19777.75,5279.91,59.86,85.0,10.68,5756.15,11386.87,40.39587
2022-05-21 08:00:00,2.0,9.0,6.0,9049.088749999999,22.2696,3556.04875,40.39587,22.2696,5115.13,19575.01,2576.6500000000015,61.29,84.0,10.68,7998.13,8607.479999999998,23.41045
2022-05-21 09:00:00,2.0,10.0,6.0,9117.183333333332,18.17528,3549.6533333333336,23.41045,18.17528,5134.69,19027.41,856.0100000000002,62.89,79.0,10.68,8818.59,7203.869999999999,16.78502
2022-05-21 10:00:00,2.0,11.0,6.0,9184.959583333333,18.45216,3533.5945833333335,16.78502,18.45216,5139.02,18392.04,208.48999999999978,64.31,77.0,10.68,9279.54,6360.01,15.0
2022-05-21 11:00:00,2.0,12.0,6.0,9249.012916666667,22.26081,3517.5400000000004,15.0,22.26081,5149.67,17817.36,133.60999999999876,65.66,72.0,10.68,9465.14,5651.720000000001,13.04963
2022-05-21 12:00:00,2.0,13.0,6.0,9318.027916666666,27.90215,3502.1150000000002,13.04963,27.90215,5156.46,17632.01,313.2900000000009,66.92,70.0,10.68,9499.98,5153.079999999998,10.47013
2022-05-21 13:00:00,2.0,14.0,6.0,9389.037083333335,31.71326,3486.6924999999997,10.47013,31.71326,5166.34,17974.46,-25.909999999999854,67.53,65.0,10.68,9472.54,5521.439999999999,11.43299
2022-05-21 14:00:00,2.0,15.0,6.0,9460.124166666666,37.77587,3471.2966666666666,11.43299,37.77587,5177.29,18915.46,539.6399999999994,68.5,61.0,10.68,9353.67,5922.799999999999,13.18082
2022-05-21 15:00:00,2.0,16.0,6.0,9536.759583333333,50.07293,3452.6629166666667,13.18082,50.07293,5180.21,20216.85,-239.77000000000044,68.94,60.0,10.68,9001.73,7463.959999999999,20.0
2022-05-21 16:00:00,2.0,17.0,6.0,9612.961666666666,61.41364,3433.38875,20.0,61.41364,5180.05,21865.54,-32.25,69.3,62.0,10.68,8355.12,9144.900000000001,28.73886
2022-05-21 17:00:00,2.0,18.0,6.0,9670.13875,73.5937,3414.8208333333337,28.73886,73.5937,4689.57,23741.77,-688.5699999999997,67.95,64.0,10.68,7036.84,11709.7,44.49124
2022-05-21 18:00:00,2.0,19.0,6.0,9727.2475,92.58592,3395.795833333333,44.49124,92.58592,4634.08,25405.88,-4533.63,66.54,70.0,10.68,3356.82,17907.440000000002,77.45454
2022-05-21 19:00:00,2.0,20.0,6.0,9782.404166666665,119.33758,3376.777083333333,77.45454,119.33758,4624.57,26011.94,-4473.25,64.56,73.0,10.68,415.49,22986.75,116.64857
2022-05-21 20:00:00,2.0,21.0,6.0,9849.219583333334,121.28982,3357.054583333334,116.64857,121.28982,4597.69,26363.58,-730.4000000000001,62.22,77.0,10.68,4.14,24068.79,119.95166
2022-05-21 21:00:00,2.0,22.0,6.0,9909.812083333332,101.57284,3337.3212500000004,119.95166,101.57284,4587.98,25774.43,79.84000000000015,60.76,81.0,10.68,0.0,23399.8,103.11242
2022-05-21 22:00:00,2.0,23.0,6.0,9957.940833333334,86.60739,3317.8700000000003,103.11242,86.60739,4612.74,24508.42,34.210000000000036,59.83,81.0,10.68,0.0,22099.579999999998,76.03194
2022-05-21 23:00:00,2.0,24.0,6.0,10007.873333333333,73.00808,3299.247083333333,76.03194,73.00808,4596.89,23012.26,90.63999999999987,59.36,82.0,10.68,0.0,20512.78,69.42791
2022-05-22 00:00:00,3.0,1.0,7.0,9996.662083333333,72.69119,3288.214583333334,69.42791,72.69119,4115.05,21518.73,-55.19999999999982,58.33,83.0,10.68,0.0,19074.45,72.0532
2022-05-22 01:00:00,3.0,2.0,7.0,9968.255416666667,79.14,3280.8016666666667,72.0532,79.14,4501.89,20559.19,-21.90000000000009,57.69,86.0,10.68,0.0,18136.809999999998,70.66355
2022-05-22 02:00:00,3.0,3.0,7.0,9940.248333333333,72.67,3269.642916666666,70.66355,72.67,4505.69,19876.94,-66.32000000000016,57.2,88.0,10.68,0.0,17520.879999999997,69.22236
2022-05-22 03:00:00,3.0,4.0,7.0,9910.599166666667,73.5039,3255.081666666667,69.22236,73.5039,4500.29,19383.01,-111.03999999999996,56.21,88.0,10.68,0.0,17137.989999999998,69.83942
2022-05-22 04:00:00,3.0,5.0,7.0,9880.508333333333,68.75852,3243.455416666666,69.83942,68.75852,4497.63,19196.7,-123.48999999999978,55.72,88.0,10.68,0.0,17075.170000000002,70.82867
2022-05-22 05:00:00,3.0,6.0,7.0,9828.045,72.24516,3234.425833333333,70.82867,72.24516,4106.74,19127.74,-100.38000000000011,55.56,88.0,10.68,36.7,17106.59,71.0055
2022-05-22 06:00:00,3.0,7.0,7.0,9774.337083333334,65.1889,3223.3754166666663,71.0055,65.1889,4007.92,18486.51,1890.6,55.18,89.0,10.68,1801.88,14574.759999999998,63.36647
2022-05-22 07:00:00,3.0,8.0,7.0,9720.745,36.47253,3212.6324999999997,63.36647,36.47253,4015.99,18094.21,5088.67,56.55,89.0,10.68,5818.52,9093.789999999999,24.9486
2022-05-22 08:00:00,3.0,9.0,7.0,9666.7425,23.66522,3201.2779166666664,24.9486,23.66522,4035.68,17695.35,2344.2299999999996,59.63,81.0,10.68,8019.75,6350.699999999999,2.38318
2022-05-22 09:00:00,3.0,10.0,7.0,9615.994166666665,18.31351,3190.2099999999996,2.38318,18.31351,4026.5,17000.45,320.2399999999998,62.65,74.0,10.68,8860.71,5335.560000000001,1.03415
2022-05-22 10:00:00,3.0,11.0,7.0,9566.113333333333,17.59744,3193.0145833333336,1.03415,17.59744,4048.38,16434.33,252.15999999999985,65.55,72.0,10.68,9322.04,4517.2800000000025,0.96659
2022-05-22 11:00:00,3.0,12.0,7.0,9516.262916666667,19.38129,3195.8158333333336,0.96659,19.38129,4058.47,16231.34,-219.13999999999942,67.5,67.0,10.68,9485.88,4533.43,0.71167
2022-05-22 12:00:00,3.0,13.0,7.0,9470.4825,25.56096,3198.6133333333332,0.71167,25.56096,4070.58,16427.32,397.78000000000065,68.94,67.0,10.68,9478.09,4331.629999999999,0.63607
2022-05-22 13:00:00,3.0,14.0,7.0,9424.570416666666,28.70668,3201.4075,0.63607,28.70668,4074.92,17224.2,45.26999999999862,70.27,64.0,10.68,9467.69,5083.240000000002,0.81221
2022-05-22 14:00:00,3.0,15.0,7.0,9378.484999999999,39.55172,3204.195,0.81221,39.55172,4081.96,18578.72,265.380000000001,70.75,62.0,10.68,9339.81,6172.380000000001,2.81818
2022-05-22 15:00:00,3.0,16.0,7.0,9332.710416666667,47.96298,3206.9775000000004,2.81818,47.96298,4089.58,20125.36,311.8299999999999,70.79,61.0,10.68,8970.75,7407.1900000000005,4.04184
2022-05-22 16:00:00,3.0,17.0,7.0,9286.698333333334,51.78,3210.4774999999995,4.04184,51.78,4087.75,22060.83,108.14999999999964,70.84,60.0,10.68,8198.61,9234.510000000002,7.52362
2022-05-22 17:00:00,3.0,18.0,7.0,9261.315833333334,63.00255,3214.215,7.52362,63.00255,4088.63,24126.8,-669.3999999999996,69.35,59.0,10.68,7026.21,11969.88,19.95644
2022-05-22 18:00:00,3.0,19.0,7.0,9237.912083333333,83.34019,3216.6829166666666,19.95644,83.34019,4076.98,25839.54,-3615.4500000000007,66.9,65.0,10.68,3574.48,17298.07,74.40701
2022-05-22 19:00:00,3.0,20.0,7.0,9214.413333333334,108.15,3219.1525,74.40701,108.15,4065.64,26388.29,-4757.119999999999,64.02,70.0,10.68,434.98,22603.940000000002,109.15121
